job_id,job_title,company_name,industry_category,raw_description,extracted_skills,experience_level,posted_date
8030ecb7-eb3a-4477-a83e-072314cab4d2,Machine Learning Engineer,PT Inovasi Digital Indonesia,Teknologi & Informasi,"Kami di PT Inovasi Digital Indonesia sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, R, TensorFlow, PowerBI, Leadership, Data Visualization, Tableau, serta Machine Learning. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, R, TensorFlow, PowerBI, Leadership, Data Visualization, Tableau, Machine Learning",3-5 Tahun,2026-01-11 03:11:37
0b77ed24-447f-4ddb-9b4d-151f56010d44,Frontend Developer,PT Artha System,Teknologi & Informasi,"Kami di PT Artha System sedang membuka kesempatan karir untuk posisi Frontend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, React, TypeScript, Vue.js, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, React, TypeScript, Vue.js, FastAPI",Senior Level,2025-10-31 10:21:37
060d80c3-ee3f-40f1-b8f9-ac705d8e5e4a,Machine Learning Engineer,PT Digital Teknologi,Teknologi & Informasi,"Kami di PT Digital Teknologi sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Agile, Project Management, Data Visualization, serta Machine Learning. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Agile, Project Management, Data Visualization, Machine Learning",Entry Level,2025-06-17 16:01:37
5d0ee36c-bd81-4648-a9d4-4b0efa3a28f5,Backend Developer,PT Karya Data,Teknologi & Informasi,"Kami di PT Karya Data sedang membuka kesempatan karir untuk posisi Backend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai PostgreSQL, Project Management, Node.js, Jira, React, TypeScript, Vue.js, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","PostgreSQL, Project Management, Node.js, Jira, React, TypeScript, Vue.js, FastAPI",3-5 Tahun,2025-06-04 05:26:37
e4debbae-1ebf-4392-82d2-f2c42b966fab,Full Stack Developer,PT Media Sistem,Teknologi & Informasi,"Kami di PT Media Sistem sedang membuka kesempatan karir untuk posisi Full Stack Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Komunikasi, Docker, Python, MongoDB, Leadership, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Komunikasi, Docker, Python, MongoDB, Leadership, FastAPI",1-3 Tahun,2026-03-01 22:48:37
37b44a31-d4b5-4b59-9497-e037b058b695,Backend Developer,PT Citra Cloud,Teknologi & Informasi,"Kami di PT Citra Cloud sedang membuka kesempatan karir untuk posisi Backend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Git, Project Management, Python, React, serta Scrum. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Git, Project Management, Python, React, Scrum",3-5 Tahun,2026-03-12 00:04:37
ee41b06f-6faa-40f5-8838-693e23e44f7a,Data Analyst,PT Berjaya Digital Indonesia,Teknologi & Informasi,"Kami di PT Berjaya Digital Indonesia sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Agile, R, Strategic Planning, Tableau, serta Machine Learning. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Agile, R, Strategic Planning, Tableau, Machine Learning",1-3 Tahun,2025-10-18 04:05:37
5670cb2c-d81d-4111-9791-96b3561f322d,Backend Developer,PT Berjaya System,Teknologi & Informasi,"Kami di PT Berjaya System sedang membuka kesempatan karir untuk posisi Backend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Komunikasi, Docker, Python, Leadership, Vue.js, serta JavaScript. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Komunikasi, Docker, Python, Leadership, Vue.js, JavaScript",3-5 Tahun,2025-12-14 14:31:37
feb9a2c5-b83e-4b49-8d46-1975f4895800,UI/UX Designer,PT Global Data,Teknologi & Informasi,"Kami di PT Global Data sedang membuka kesempatan karir untuk posisi UI/UX Designer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Photoshop, UI/UX, Design System, Strategic Planning, Wireframing, serta User Research. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Photoshop, UI/UX, Design System, Strategic Planning, Wireframing, User Research",3-5 Tahun,2026-05-21 02:13:37
56b0e40c-9142-4cf3-9d31-4b9e13bb9538,Data Scientist,PT Citra Sistem,Teknologi & Informasi,"Kami di PT Citra Sistem sedang membuka kesempatan karir untuk posisi Data Scientist. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Pandas, Komunikasi, R, TensorFlow, serta Tableau. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Pandas, Komunikasi, R, TensorFlow, Tableau",1-3 Tahun,2026-01-23 10:42:37
9518b28a-8004-4740-a39e-bc82cefe1b3a,Data Scientist,PT Utama Teknologi,Teknologi & Informasi,"Kami di PT Utama Teknologi sedang membuka kesempatan karir untuk posisi Data Scientist. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Pandas, SQL, Komunikasi, R, Jira, TensorFlow, PowerBI, serta Tableau. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Pandas, SQL, Komunikasi, R, Jira, TensorFlow, PowerBI, Tableau",1-3 Tahun,2025-06-30 12:32:37
244bbbfa-e52e-43b4-b39a-443a5ecb396a,Machine Learning Engineer,PT Digital Software,Teknologi & Informasi,"Kami di PT Digital Software sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Komunikasi, R, TensorFlow, Strategic Planning, serta Tableau. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Komunikasi, R, TensorFlow, Strategic Planning, Tableau",3-5 Tahun,2025-06-25 05:02:37
28e76558-18ac-4d96-a2a3-fc6726494a69,Frontend Developer,PT Solusi Hub,Teknologi & Informasi,"Kami di PT Solusi Hub sedang membuka kesempatan karir untuk posisi Frontend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Docker, Jira, Python, React, Scrum, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Docker, Jira, Python, React, Scrum, FastAPI",3-5 Tahun,2025-08-24 05:39:37
ffcefee5-c100-4d97-a70a-05fbb78577fc,Data Analyst,PT Solusi Creative,Teknologi & Informasi,"Kami di PT Solusi Creative sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, SQL, R, Python, PowerBI, serta Problem Solving. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, SQL, R, Python, PowerBI, Problem Solving",3-5 Tahun,2026-05-08 15:36:37
e4b114b8-2a74-41b2-ad47-b82e61e7f3ed,Full Stack Developer,PT Media Cloud,Teknologi & Informasi,"Kami di PT Media Cloud sedang membuka kesempatan karir untuk posisi Full Stack Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Nuxt.js, React, Strategic Planning, Vue.js, JavaScript, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Nuxt.js, React, Strategic Planning, Vue.js, JavaScript, FastAPI",Entry Level,2025-10-15 02:55:37
9d95fb14-697a-43c6-b15f-f0e009abfce7,Backend Developer,PT Tekno Cloud,Teknologi & Informasi,"Kami di PT Tekno Cloud sedang membuka kesempatan karir untuk posisi Backend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Git, Nuxt.js, Jira, MongoDB, Vue.js, serta JavaScript. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Git, Nuxt.js, Jira, MongoDB, Vue.js, JavaScript",Senior Level,2026-01-10 20:26:37
07111aad-0cc3-4741-887c-720e5b7d9ac3,UI/UX Designer,PT Nusantara Cloud Tbk,Teknologi & Informasi,"Kami di PT Nusantara Cloud Tbk sedang membuka kesempatan karir untuk posisi UI/UX Designer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai UI/UX, Prototyping, Wireframing, User Research, serta Leadership. Memiliki kemampuan problem solving yang baik sangat diutamakan.","UI/UX, Prototyping, Wireframing, User Research, Leadership",3-5 Tahun,2025-09-09 19:49:37
708b80cc-dfa8-42d8-91c7-ec0443934d00,Data Scientist,PT Media Hub,Teknologi & Informasi,"Kami di PT Media Hub sedang membuka kesempatan karir untuk posisi Data Scientist. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai R, PowerBI, Machine Learning, serta Scrum. Memiliki kemampuan problem solving yang baik sangat diutamakan.","R, PowerBI, Machine Learning, Scrum",3-5 Tahun,2026-05-22 00:32:37
161caccd-7ec1-4de4-8907-e877c883797e,Data Scientist,PT Buana Hub Tbk,Teknologi & Informasi,"Kami di PT Buana Hub Tbk sedang membuka kesempatan karir untuk posisi Data Scientist. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, SQL, Jira, R, serta Data Visualization. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, SQL, Jira, R, Data Visualization",3-5 Tahun,2025-09-15 23:03:37
81bb9244-5113-435d-baf2-019f82c3789c,Backend Developer,PT Citra Analitika,Teknologi & Informasi,"Kami di PT Citra Analitika sedang membuka kesempatan karir untuk posisi Backend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Git, PostgreSQL, Docker, Node.js, Python, MongoDB, serta Negosiasi. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Git, PostgreSQL, Docker, Node.js, Python, MongoDB, Negosiasi",3-5 Tahun,2025-12-24 09:36:37
9da5628f-cc62-4f2d-ba63-221625f431a5,Product Manager,PT Solusi Hub Tbk,Teknologi & Informasi,"Kami di PT Solusi Hub Tbk sedang membuka kesempatan karir untuk posisi Product Manager. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Leadership, Negosiasi, serta Strategic Planning. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Leadership, Negosiasi, Strategic Planning",Senior Level,2025-10-24 05:12:37
58db5222-f334-491b-a346-77e4d61a69cb,Product Manager,PT Citra Analitika,Teknologi & Informasi,"Kami di PT Citra Analitika sedang membuka kesempatan karir untuk posisi Product Manager. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Project Management, Komunikasi, Problem Solving, Scrum, serta Leadership. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Project Management, Komunikasi, Problem Solving, Scrum, Leadership",Senior Level,2025-07-18 13:43:37
946e1201-7101-4154-8815-b6879f7ee6fc,Backend Developer,PT Berjaya Hub,Teknologi & Informasi,"Kami di PT Berjaya Hub sedang membuka kesempatan karir untuk posisi Backend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Komunikasi, React, Redis, TypeScript, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Komunikasi, React, Redis, TypeScript, FastAPI",Senior Level,2025-06-03 20:12:37
e644d6aa-ec44-4db4-b6e9-d866c243a797,IT Recruiter,PT Nusantara Analitika,Teknologi & Informasi,"Kami di PT Nusantara Analitika sedang membuka kesempatan karir untuk posisi IT Recruiter. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Strategic Planning, Leadership, Scrum, serta Jira. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Strategic Planning, Leadership, Scrum, Jira",Entry Level,2026-04-18 18:07:37
a06750e2-7776-4a16-8da2-27111785195e,IT Recruiter,PT Solusi System,Teknologi & Informasi,"Kami di PT Solusi System sedang membuka kesempatan karir untuk posisi IT Recruiter. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Scrum, Strategic Planning, serta Jira. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Scrum, Strategic Planning, Jira",3-5 Tahun,2026-01-03 04:55:37
6ce5602b-771d-453e-9ab9-1a14eed7766f,Data Scientist,PT Citra Analitika,Teknologi & Informasi,"Kami di PT Citra Analitika sedang membuka kesempatan karir untuk posisi Data Scientist. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, SQL, Python, Data Visualization, Strategic Planning, Tableau, serta Scikit-learn. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, SQL, Python, Data Visualization, Strategic Planning, Tableau, Scikit-learn",Entry Level,2025-09-12 06:25:37
906bac31-3fab-4f2b-a5e6-8498a7dc9d75,Data Analyst,PT Maju Teknologi,Teknologi & Informasi,"Kami di PT Maju Teknologi sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Pandas, Python, Problem Solving, Data Visualization, Leadership, Machine Learning, serta Scikit-learn. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Pandas, Python, Problem Solving, Data Visualization, Leadership, Machine Learning, Scikit-learn",Entry Level,2025-09-30 19:29:37
0317edae-2b09-432e-afd6-c97baa1fb846,Frontend Developer,PT Digital Teknologi Tbk,Teknologi & Informasi,"Kami di PT Digital Teknologi Tbk sedang membuka kesempatan karir untuk posisi Frontend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Docker, Node.js, Python, React, Problem Solving, MongoDB, serta JavaScript. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Docker, Node.js, Python, React, Problem Solving, MongoDB, JavaScript",Senior Level,2025-12-20 15:07:37
55d0c931-5c8a-4ce7-8d5c-1b6292eea9c6,IT Recruiter,PT Maju Data,Teknologi & Informasi,"Kami di PT Maju Data sedang membuka kesempatan karir untuk posisi IT Recruiter. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Komunikasi, Strategic Planning, serta Jira. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Komunikasi, Strategic Planning, Jira",3-5 Tahun,2026-04-30 22:41:37
39517eb2-e0ba-43f6-99d7-60c213386944,Frontend Developer,PT Berjaya System Tbk,Teknologi & Informasi,"Kami di PT Berjaya System Tbk sedang membuka kesempatan karir untuk posisi Frontend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Nuxt.js, PostgreSQL, Komunikasi, Redis, TypeScript, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Nuxt.js, PostgreSQL, Komunikasi, Redis, TypeScript, FastAPI",Senior Level,2026-04-16 13:13:37
2c8c6fbf-abd4-41cb-becf-2974b56b1db4,Data Scientist,PT Tekno Teknologi,Teknologi & Informasi,"Kami di PT Tekno Teknologi sedang membuka kesempatan karir untuk posisi Data Scientist. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, PowerBI, Data Visualization, Machine Learning, serta Scikit-learn. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, PowerBI, Data Visualization, Machine Learning, Scikit-learn",3-5 Tahun,2025-11-21 12:01:37
74bab362-f9e8-43dc-8e51-c80ae9d3a189,Backend Developer,PT Solusi Software Tbk,Teknologi & Informasi,"Kami di PT Solusi Software Tbk sedang membuka kesempatan karir untuk posisi Backend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, Docker, React, TypeScript, MongoDB, Vue.js, serta JavaScript. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, Docker, React, TypeScript, MongoDB, Vue.js, JavaScript",Senior Level,2025-10-01 17:13:37
7562db19-ba92-4f7c-9f10-4f1d1c3401a7,IT Recruiter,PT Pratama Creative,Teknologi & Informasi,"Kami di PT Pratama Creative sedang membuka kesempatan karir untuk posisi IT Recruiter. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, Jira, Scrum, Leadership, serta Negosiasi. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, Jira, Scrum, Leadership, Negosiasi",3-5 Tahun,2026-05-20 19:33:37
bf9a3569-ff44-44ac-b323-f1db6e7b2907,IT Recruiter,PT Sentosa Hub,Teknologi & Informasi,"Kami di PT Sentosa Hub sedang membuka kesempatan karir untuk posisi IT Recruiter. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Komunikasi, Jira, Problem Solving, Scrum, Leadership, serta Negosiasi. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Komunikasi, Jira, Problem Solving, Scrum, Leadership, Negosiasi",Senior Level,2025-12-29 07:13:37
3295455a-7dad-41f9-a87d-602329cf0989,Product Manager,PT Solusi Teknologi,Teknologi & Informasi,"Kami di PT Solusi Teknologi sedang membuka kesempatan karir untuk posisi Product Manager. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Komunikasi, Jira, Problem Solving, Scrum, Leadership, serta Negosiasi. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Komunikasi, Jira, Problem Solving, Scrum, Leadership, Negosiasi",3-5 Tahun,2025-12-26 10:17:37
386c2d0e-5e2f-4478-82dc-22244b4e6a3e,Frontend Developer,PT Buana Software,Teknologi & Informasi,"Kami di PT Buana Software sedang membuka kesempatan karir untuk posisi Frontend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Jira, Node.js, Python, MongoDB, serta Negosiasi. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Jira, Node.js, Python, MongoDB, Negosiasi",Senior Level,2025-12-03 06:58:37
4a520612-6bb2-453b-982f-26d48606f320,Machine Learning Engineer,PT Media Data,Teknologi & Informasi,"Kami di PT Media Data sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Pandas, TensorFlow, PowerBI, serta Machine Learning. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Pandas, TensorFlow, PowerBI, Machine Learning",1-3 Tahun,2026-01-01 03:26:37
4ec2c326-e623-4431-b050-1c494377f05d,Backend Developer,PT Nusa Cloud,Teknologi & Informasi,"Kami di PT Nusa Cloud sedang membuka kesempatan karir untuk posisi Backend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Nuxt.js, Node.js, Python, React, serta Redis. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Nuxt.js, Node.js, Python, React, Redis",1-3 Tahun,2025-06-04 00:32:37
ff6c5e44-055d-45cb-b02a-7c8a91d57df3,Frontend Developer,PT Karya Software Tbk,Teknologi & Informasi,"Kami di PT Karya Software Tbk sedang membuka kesempatan karir untuk posisi Frontend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Git, Project Management, Docker, Python, Redis, MongoDB, serta Negosiasi. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Git, Project Management, Docker, Python, Redis, MongoDB, Negosiasi",3-5 Tahun,2026-02-16 05:47:37
8e815bf5-93b9-4e50-9327-fd82dd5729db,Data Analyst,PT Digital Cloud,Teknologi & Informasi,"Kami di PT Digital Cloud sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai TensorFlow, PowerBI, Scrum, serta SQL. Memiliki kemampuan problem solving yang baik sangat diutamakan.","TensorFlow, PowerBI, Scrum, SQL",Entry Level,2025-06-05 16:14:37
c943f033-5a15-4600-82c4-fe46988061c7,Data Analyst,PT Media Sistem Tbk,Teknologi & Informasi,"Kami di PT Media Sistem Tbk sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Agile, Komunikasi, Python, TensorFlow, Data Visualization, Tableau, serta Scikit-learn. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Agile, Komunikasi, Python, TensorFlow, Data Visualization, Tableau, Scikit-learn",Senior Level,2025-09-25 20:46:37
ee4121b6-0097-4f26-bbf5-7a0bca185459,Machine Learning Engineer,PT Nusantara Creative,Teknologi & Informasi,"Kami di PT Nusantara Creative sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Pandas, R, TensorFlow, Strategic Planning, Tableau, serta Machine Learning. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Pandas, R, TensorFlow, Strategic Planning, Tableau, Machine Learning",3-5 Tahun,2026-01-25 20:50:37
89e86a05-b4ec-4779-b247-7f7196587f77,Full Stack Developer,PT Karya Cloud,Teknologi & Informasi,"Kami di PT Karya Cloud sedang membuka kesempatan karir untuk posisi Full Stack Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Nuxt.js, Python, React, Leadership, serta JavaScript. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Nuxt.js, Python, React, Leadership, JavaScript",Entry Level,2026-01-06 09:08:37
6c55a70e-8973-4c87-aea6-19ee7c493c68,Full Stack Developer,PT Global Analitika,Teknologi & Informasi,"Kami di PT Global Analitika sedang membuka kesempatan karir untuk posisi Full Stack Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai PostgreSQL, Docker, Node.js, Python, Problem Solving, serta MongoDB. Memiliki kemampuan problem solving yang baik sangat diutamakan.","PostgreSQL, Docker, Node.js, Python, Problem Solving, MongoDB",1-3 Tahun,2025-10-03 00:19:37
