job_id,job_title,extracted_skills,experience_level,extracted_job_skills_count,role_category,extracted_requirements,extracted_responsibilities
ef69d5b0-23c2-49eb-a058-d79d28b3321a,data analyst,"scikit-learn, problem solving, python, r, tensorflow, pandas, tableau",senior level,7,data analyst,teknis wajib menguasai scikitlearn problem solving python r tensorflow pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
be614ce5-2425-4585-8f5c-7e144731c5aa,full stack developer,"project management, docker, git, react, problem solving, python, mongodb, node.js",,8,fullstack developer,teknis wajib menguasai project management docker git react problem solving python mongodb serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
94122c86-940b-4ae7-b1fa-cd9bfc294934,product manager,"negosiasi, leadership, agile, scrum",senior level,4,product manager,teknis wajib menguasai negosiasi leadership agile serta scrum memiliki kemampuan problem solving yang baik sangat diutamakan,
61aa3f1d-0b2d-4de5-9912-78f9a33a555c,frontend developer,"project management, git, react, fastapi, vue.js, leadership, redis, node.js",entry level,8,frontend developer,teknis wajib menguasai project management git react fastapi vuejs leadership redis serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
6164a2b5-2b0c-4a12-a09b-5da5485dec76,data analyst,"scikit-learn, data visualization, machine learning, agile, sql",entry level,5,data analyst,teknis wajib menguasai scikitlearn data visualization machine learning agile serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
dd3db04a-fd4b-4a7d-8fdf-212d7fc88bdd,devops engineer,"jira, react, git, scrum, vue.js, python, redis, nuxt.js",,8,devops / cloud engineer,teknis wajib menguasai jira react git scrum vuejs python redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
1d8dddbb-6e06-41e8-92a0-ab134ec7677d,frontend developer,"jira, react, negosiasi, redis, mongodb",entry level,5,frontend developer,teknis wajib menguasai jira react negosiasi redis serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
06f2776c-4ffd-4f7a-b6d8-1526a8021d28,it recruiter,"project management, problem solving, strategic planning, agile, leadership, komunikasi",,6,hr / recruiter,teknis wajib menguasai project management problem solving strategic planning agile leadership serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
60786011-8916-4ef3-a70a-43f32a0475a1,it recruiter,"leadership, project management, agile, jira",senior level,4,hr / recruiter,teknis wajib menguasai leadership project management agile serta jira memiliki kemampuan problem solving yang baik sangat diutamakan,
7e73aa94-1812-450b-bef0-5453b826ed10,frontend developer,"postgresql, fastapi, typescript, python, strategic planning, mongodb",entry level,6,frontend developer,teknis wajib menguasai postgresql fastapi typescript python strategic planning serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
298babd3-244f-4037-ba46-35e6b7756f74,data analyst,"komunikasi, scikit-learn, powerbi, leadership, r, sql, pandas",senior level,7,data analyst,teknis wajib menguasai komunikasi scikitlearn powerbi leadership r sql serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
e1a4d541-14b0-48c3-8efe-2d7ffd4c131a,full stack developer,"postgresql, fastapi, scrum, vue.js, problem solving, mongodb, redis, nuxt.js",entry level,8,fullstack developer,teknis wajib menguasai postgresql fastapi scrum vuejs problem solving mongodb redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
7f34c0ac-4783-4858-bf40-db88aa662180,product manager,"project management, scrum, negosiasi, leadership, agile, komunikasi",senior level,6,product manager,teknis wajib menguasai project management scrum negosiasi leadership agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
2fd1c6cf-5cd7-4651-a1e9-9f62b7aeefcc,machine learning engineer,"data visualization, leadership, r, tensorflow, sql",,5,data scientist / ml engineer,teknis wajib menguasai data visualization leadership r tensorflow serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
b1a5a173-0bb7-4e68-898a-f91a2efa80c5,machine learning engineer,"powerbi, scrum, negosiasi, python, r, sql, pandas, tableau",,8,data scientist / ml engineer,teknis wajib menguasai powerbi scrum negosiasi python r sql pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
1b69d1a3-a754-46b5-a0ad-3c903b7f8bfe,full stack developer,"postgresql, jira, docker, javascript, typescript, problem solving",,6,fullstack developer,teknis wajib menguasai postgresql jira docker javascript typescript serta problem solving memiliki kemampuan problem solving yang baik sangat diutamakan,
a46f6779-71ef-4245-b012-bd22e16d94a3,devops engineer,"postgresql, react, git, fastapi, problem solving, redis",,6,devops / cloud engineer,teknis wajib menguasai postgresql react git fastapi problem solving serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
29657afc-143e-4d88-bce7-4cf9de1180d7,frontend developer,"docker, react, negosiasi, redis, komunikasi",,5,frontend developer,teknis wajib menguasai docker react negosiasi redis serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
9e64b050-0531-4a00-8ba5-59c988ef2af2,data analyst,"project management, scikit-learn, data visualization, leadership, tensorflow, tableau",,6,data analyst,teknis wajib menguasai project management scikitlearn data visualization leadership tensorflow serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
f0003448-1803-43fa-a098-18c5cb741f98,frontend developer,"jira, vue.js, python, agile, mongodb, redis, nuxt.js",,7,frontend developer,teknis wajib menguasai jira vuejs python agile mongodb redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
842af5d8-03b8-45cb-b3b8-fa18194b8a19,data analyst,"statistika, powerbi, problem solving, python, sql, pandas, tableau",,7,data analyst,teknis wajib menguasai statistika powerbi problem solving python sql pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
a866378d-e5a3-4b96-8773-f6d223198297,machine learning engineer,"data visualization, machine learning, tensorflow, project management",senior level,4,data scientist / ml engineer,teknis wajib menguasai data visualization machine learning tensorflow serta project management memiliki kemampuan problem solving yang baik sangat diutamakan,
83c19540-7130-4872-87e6-96efa83ffbf1,data scientist,"powerbi, data visualization, problem solving, agile, r, sql",,6,researcher,teknis wajib menguasai powerbi data visualization problem solving agile r serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
58014d2a-fe3d-4dd9-b252-88efd58959cb,machine learning engineer,"project management, statistika, scikit-learn, powerbi, scrum, python, pandas",,7,data scientist / ml engineer,teknis wajib menguasai project management statistika scikitlearn powerbi scrum python serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
c16f2a67-d219-4239-af23-36055c1646b6,data scientist,"jira, powerbi, data visualization, leadership, python",,5,researcher,teknis wajib menguasai jira powerbi data visualization leadership serta python memiliki kemampuan problem solving yang baik sangat diutamakan,
48e6bca0-652f-410a-939a-ffa44fab43c1,data scientist,"project management, scikit-learn, scrum, machine learning, r, tensorflow, tableau",,7,researcher,teknis wajib menguasai project management scikitlearn scrum machine learning r tensorflow serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
00f89e55-1760-420f-a659-59e8c76d145b,machine learning engineer,"project management, statistika, powerbi, machine learning, tensorflow, sql",senior level,6,data scientist / ml engineer,teknis wajib menguasai project management statistika powerbi machine learning tensorflow serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
2819d294-0927-46c3-8a7c-f2b2272d3890,it recruiter,"jira, scrum, negosiasi, problem solving, strategic planning, leadership",,6,hr / recruiter,teknis wajib menguasai jira scrum negosiasi problem solving strategic planning serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
41f4c258-7f86-4e1b-8561-158f8d17f236,data scientist,"statistika, powerbi, python, komunikasi, tableau",,5,researcher,teknis wajib menguasai statistika powerbi python komunikasi serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
8bcf0f2e-e6fe-443a-85d4-0be08e790063,frontend developer,"react, fastapi, typescript, leadership, python, mongodb, nuxt.js",,7,frontend developer,teknis wajib menguasai react fastapi typescript leadership python mongodb serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
093b5dfe-1ae7-4a53-b4d4-77f417a5657b,frontend developer,"postgresql, git, typescript, problem solving, python, mongodb, node.js",senior level,7,frontend developer,teknis wajib menguasai postgresql git typescript problem solving python mongodb serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
abc74491-be81-4542-b6dc-be853c87d46e,backend developer,"postgresql, vue.js, jira, nuxt.js",,4,backend developer,teknis wajib menguasai postgresql vuejs jira serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
6d4c8f84-e205-46c0-a40c-b9f1f14c8bc4,product manager,"jira, scrum, leadership, strategic planning, komunikasi",,5,product manager,teknis wajib menguasai jira scrum leadership strategic planning serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
b94c3eb0-28dd-4b54-adf4-30490663c374,devops engineer,"docker, git, fastapi, negosiasi, vue.js, nuxt.js",,6,devops / cloud engineer,teknis wajib menguasai docker git fastapi negosiasi vuejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
8bd6bd0b-0d7a-4513-ae6d-a6617d19c732,backend developer,"docker, javascript, react, git, scrum, agile, nuxt.js",,7,backend developer,teknis wajib menguasai docker javascript react git scrum agile serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
e5f00e90-924f-4743-bdeb-7e8ef9d37d1e,frontend developer,"jira, javascript, negosiasi, python, mongodb, redis",entry level,6,frontend developer,teknis wajib menguasai jira javascript negosiasi python mongodb serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
84f32e2a-ef83-429d-9682-d913cc4207c7,data analyst,"statistika, machine learning, problem solving, tensorflow, komunikasi",entry level,5,data analyst,teknis wajib menguasai statistika machine learning problem solving tensorflow serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
39621135-c7fa-49a2-9bab-8a5a5da055a9,devops engineer,"docker, javascript, fastapi, problem solving, python, komunikasi, node.js, nuxt.js",entry level,8,devops / cloud engineer,teknis wajib menguasai docker javascript fastapi problem solving python komunikasi nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
0950c729-9404-4df9-b1fa-553c8a416375,frontend developer,"postgresql, project management, javascript, git, negosiasi",,5,frontend developer,teknis wajib menguasai postgresql project management javascript git serta negosiasi memiliki kemampuan problem solving yang baik sangat diutamakan,
41b07b11-86c9-4bde-bf0c-6e247944e4b1,data analyst,"jira, powerbi, data visualization, python, agile, tensorflow, tableau",entry level,7,data analyst,teknis wajib menguasai jira powerbi data visualization python agile tensorflow serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
bd1af4c1-ddcf-42a0-970d-abf24622672d,full stack developer,"postgresql, javascript, git, fastapi, typescript, scrum, strategic planning, redis",,8,fullstack developer,teknis wajib menguasai postgresql javascript git fastapi typescript scrum strategic planning serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
3a9e1bd2-eb86-4217-9d2c-7ad3d5914cd3,backend developer,"postgresql, javascript, vue.js, leadership, agile, mongodb",entry level,6,backend developer,teknis wajib menguasai postgresql javascript vuejs leadership agile serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
cb0d25ae-ac4d-4abf-82c5-86bbec54447f,ui/ux designer,"ui/ux, photoshop, adobe illustrator, design system, user research, figma, komunikasi",,7,ux / ui designer,teknis wajib menguasai uiux photoshop adobe illustrator design system user research figma serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
7e5eb6ae-71cf-4e62-a92f-2a3d97b980c0,frontend developer,"javascript, docker, git, fastapi, typescript, strategic planning, redis",entry level,7,frontend developer,teknis wajib menguasai javascript docker git fastapi typescript strategic planning serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
edf109b8-859d-4592-a003-526e4a9c85c3,backend developer,"javascript, docker, fastapi, negosiasi, python, nuxt.js",,6,backend developer,teknis wajib menguasai javascript docker fastapi negosiasi python serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
004063dd-2c50-4dbb-8409-28150fdd18f5,frontend developer,"javascript, react, agile, mongodb, komunikasi, nuxt.js",entry level,6,frontend developer,teknis wajib menguasai javascript react agile mongodb komunikasi serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
58108321-e2e9-46a7-9f72-d66b047fe6a1,full stack developer,"vue.js, negosiasi, mongodb, docker",senior level,4,fullstack developer,teknis wajib menguasai vuejs negosiasi mongodb serta docker memiliki kemampuan problem solving yang baik sangat diutamakan,
d5a4d2cd-3191-4b17-9fc3-9249e5e376a0,data scientist,"project management, statistika, powerbi, machine learning, python, tableau",entry level,6,researcher,teknis wajib menguasai project management statistika powerbi machine learning python serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
60e120ea-5ed1-4b65-af2b-d50ae24e709b,data scientist,"powerbi, data visualization, machine learning, negosiasi, r, sql",senior level,6,researcher,teknis wajib menguasai powerbi data visualization machine learning negosiasi r serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
6e713cbd-39b0-4ca0-9b69-c7317acc9c04,data analyst,"komunikasi, statistika, powerbi, machine learning, negosiasi, sql",entry level,6,data analyst,teknis wajib menguasai komunikasi statistika powerbi machine learning negosiasi serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
4f3e3df0-7f53-4360-be0b-d74be2c7192e,ui/ux designer,"photoshop, scrum, design system, strategic planning, wireframing, user research, figma",senior level,7,ux / ui designer,teknis wajib menguasai photoshop scrum design system strategic planning wireframing user research serta figma memiliki kemampuan problem solving yang baik sangat diutamakan,
0ad1ffb8-eec8-4c1c-ab7d-34eb82ca1576,full stack developer,"docker, javascript, react, git, vue.js, leadership",,6,fullstack developer,teknis wajib menguasai docker javascript react git vuejs serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
27f85612-a918-404d-829e-b8f27bd74e0a,data scientist,"statistika, machine learning, python, agile, tableau",entry level,5,researcher,teknis wajib menguasai statistika machine learning python agile serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
75cbd2a0-c09b-49ce-8e3e-a4f44e506f73,data scientist,"scikit-learn, machine learning, negosiasi, strategic planning, tensorflow, sql, tableau",senior level,7,researcher,teknis wajib menguasai scikitlearn machine learning negosiasi strategic planning tensorflow sql serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
07cfbe36-bdde-4ae3-9a04-3d92d0deabe1,machine learning engineer,"statistika, scikit-learn, machine learning, leadership, tensorflow",,5,data scientist / ml engineer,teknis wajib menguasai statistika scikitlearn machine learning leadership serta tensorflow memiliki kemampuan problem solving yang baik sangat diutamakan,
c8d36404-cc1b-41eb-8aed-20a9642909a1,frontend developer,"postgresql, javascript, docker, jira, git, fastapi, mongodb",senior level,7,frontend developer,teknis wajib menguasai postgresql javascript docker jira git fastapi serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
f84af13d-262b-4ae0-847a-5c116a739d55,backend developer,"docker, vue.js, strategic planning, python, redis",,5,backend developer,teknis wajib menguasai docker vuejs strategic planning python serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
3500fff5-8a15-4184-ad59-dcd7f6b513b3,it recruiter,"leadership, jira, scrum, komunikasi",,4,hr / recruiter,teknis wajib menguasai leadership jira scrum serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
d786927e-65ee-433b-a107-4793ac202359,data scientist,"project management, statistika, tensorflow, sql, pandas",senior level,5,researcher,teknis wajib menguasai project management statistika tensorflow sql serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
0930f858-af87-4369-88a7-3e036005c2b5,devops engineer,"docker, jira, fastapi, vue.js, leadership, redis, node.js",senior level,7,devops / cloud engineer,teknis wajib menguasai docker jira fastapi vuejs leadership redis serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
e36a14f7-32e3-48da-8888-6450277be295,data scientist,"scikit-learn, data visualization, scrum, strategic planning, r, sql, tableau",,7,researcher,teknis wajib menguasai scikitlearn data visualization scrum strategic planning r sql serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
d4197629-c9fe-4cbb-8968-4656e4d58f06,backend developer,"postgresql, javascript, fastapi, problem solving, komunikasi",entry level,5,backend developer,teknis wajib menguasai postgresql javascript fastapi problem solving serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
da1ec674-ebf7-49cf-8ac6-4dcd4a8c4b3a,product manager,"jira, leadership, strategic planning, agile, problem solving",entry level,5,product manager,teknis wajib menguasai jira leadership strategic planning agile serta problem solving memiliki kemampuan problem solving yang baik sangat diutamakan,
2ec040fd-2d80-4798-8cfc-6087253cef0e,full stack developer,"jira, javascript, fastapi, typescript, problem solving, mongodb",,6,fullstack developer,teknis wajib menguasai jira javascript fastapi typescript problem solving serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
ecbbabd6-e5bf-4903-bc10-d578d2c8f2bb,frontend developer,"git, redis, fastapi, komunikasi",entry level,4,frontend developer,teknis wajib menguasai git redis fastapi serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
e6934b8e-1519-4ca1-8abc-3dbcaa784cea,it recruiter,"project management, jira, scrum, negosiasi, strategic planning",senior level,5,hr / recruiter,teknis wajib menguasai project management jira scrum negosiasi serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
7639bfa4-3a6f-4d86-b6ce-e0c7ffb3b484,devops engineer,"typescript, problem solving, vue.js, komunikasi, node.js, nuxt.js",senior level,6,devops / cloud engineer,teknis wajib menguasai typescript problem solving vuejs komunikasi nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
b18dbaa2-0197-4f75-81ef-1742d63a3805,product manager,"negosiasi, leadership, komunikasi, scrum",senior level,4,product manager,teknis wajib menguasai negosiasi leadership komunikasi serta scrum memiliki kemampuan problem solving yang baik sangat diutamakan,
bc048000-6e89-4e7b-80d5-29fa3b02b925,devops engineer,"postgresql, project management, fastapi, scrum, vue.js, redis, nuxt.js",senior level,7,devops / cloud engineer,teknis wajib menguasai postgresql project management fastapi scrum vuejs redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
cfcc7cbf-94a6-4728-bf82-537c45ced85b,it recruiter,"jira, negosiasi, leadership, strategic planning, komunikasi",,5,hr / recruiter,teknis wajib menguasai jira negosiasi leadership strategic planning serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
cc2bd2c0-216c-4f82-beab-3949d3633e0b,frontend developer,"javascript, git, fastapi, vue.js, python, strategic planning",senior level,6,frontend developer,teknis wajib menguasai javascript git fastapi vuejs python serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
90cb6a25-a833-4ed9-9691-00cf300f2b34,backend developer,"project management, docker, typescript, python, node.js, nuxt.js",senior level,6,backend developer,teknis wajib menguasai project management docker typescript python nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
e76c0628-f542-4cee-b59c-74e26f98a970,product manager,"project management, negosiasi, problem solving, agile, komunikasi",,5,product manager,teknis wajib menguasai project management negosiasi problem solving agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
59f571f0-6247-4650-9920-3a1e514941f6,data scientist,"powerbi, tensorflow, python, leadership",,4,researcher,teknis wajib menguasai powerbi tensorflow python serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
49b6a652-8b41-4c67-a407-8861213fe03a,devops engineer,"docker, javascript, jira, node.js, python, mongodb, redis",,7,devops / cloud engineer,teknis wajib menguasai docker javascript jira nodejs python mongodb serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
3cb64219-1da1-404a-ac7b-4b4da87fb8bd,data analyst,"powerbi, data visualization, negosiasi, r, komunikasi",senior level,5,data analyst,teknis wajib menguasai powerbi data visualization negosiasi r serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
103e7db1-f77c-4529-a137-b0919cbdc2e1,ui/ux designer,"photoshop, adobe illustrator, design system, problem solving, wireframing, user research",senior level,6,ux / ui designer,teknis wajib menguasai photoshop adobe illustrator design system problem solving wireframing serta user research memiliki kemampuan problem solving yang baik sangat diutamakan,
fa1ac861-0920-4083-865d-e6c60965d8f0,data analyst,"project management, statistika, problem solving, pandas, tableau",,5,data analyst,teknis wajib menguasai project management statistika problem solving pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
8729e7eb-c7b0-4217-8bd3-7d837eab07c9,data scientist,"statistika, powerbi, scikit-learn, data visualization, agile, tensorflow, tableau",senior level,7,researcher,teknis wajib menguasai statistika powerbi scikitlearn data visualization agile tensorflow serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
80ec6dae-1ac0-4110-815b-3dddf34f28a6,devops engineer,"postgresql, javascript, scrum, python, agile, node.js, nuxt.js",senior level,7,devops / cloud engineer,teknis wajib menguasai postgresql javascript scrum python agile nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
72528032-849b-46e2-b387-1deaa69d09b4,product manager,"project management, scrum, problem solving, agile, komunikasi",,5,product manager,teknis wajib menguasai project management scrum problem solving agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
9254d87e-dde3-4e19-8b67-74ec9d5f2938,frontend developer,"postgresql, react, git, fastapi, problem solving, leadership, redis, node.js",senior level,8,frontend developer,teknis wajib menguasai postgresql react git fastapi problem solving leadership redis serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
f43abb23-871b-41a8-9d0a-4360ab012233,backend developer,"project management, fastapi, typescript, scrum, python, redis, nuxt.js",,7,backend developer,teknis wajib menguasai project management fastapi typescript scrum python redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
2d41c857-2ddf-4efb-975e-3f81856dde39,machine learning engineer,"komunikasi, statistika, data visualization, python, tensorflow, sql",entry level,6,data scientist / ml engineer,teknis wajib menguasai komunikasi statistika data visualization python tensorflow serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
1eef4b5f-9488-4661-9c22-91902b0b6341,full stack developer,"postgresql, project management, fastapi, problem solving, node.js, nuxt.js",entry level,6,fullstack developer,teknis wajib menguasai postgresql project management fastapi problem solving nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
8be07ab7-a37a-4b7f-abab-54d0135e3ccd,devops engineer,"postgresql, docker, javascript, typescript, python, agile, redis",senior level,7,devops / cloud engineer,teknis wajib menguasai postgresql docker javascript typescript python agile serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
e78e05fb-b4a2-4841-9054-eea93533c86f,devops engineer,"postgresql, docker, react, leadership, nuxt.js",senior level,5,devops / cloud engineer,teknis wajib menguasai postgresql docker react leadership serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
d3c980c2-b4a4-4520-805d-1a228aa892e3,product manager,"leadership, strategic planning, agile, scrum",,4,product manager,teknis wajib menguasai leadership strategic planning agile serta scrum memiliki kemampuan problem solving yang baik sangat diutamakan,
7ad1fd88-8ded-4546-9995-0087a82d96fa,devops engineer,"fastapi, vue.js, problem solving, komunikasi, nuxt.js",,5,devops / cloud engineer,teknis wajib menguasai fastapi vuejs problem solving komunikasi serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
7fba145d-8e55-4f18-b7a4-6fd157bdaab0,backend developer,"scrum, vue.js, python, leadership, node.js",,5,backend developer,teknis wajib menguasai scrum vuejs python leadership serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
00176403-bae9-48dc-87e1-f038dea44a6b,frontend developer,"postgresql, redis, docker, leadership",senior level,4,frontend developer,teknis wajib menguasai postgresql redis docker serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
1b8236cb-c87a-4dab-adb4-a571c9fd5b2d,devops engineer,"docker, javascript, jira, git, typescript, vue.js, komunikasi, nuxt.js",,8,devops / cloud engineer,teknis wajib menguasai docker javascript jira git typescript vuejs komunikasi serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
928ea79b-4199-4f8e-89db-ca8d9c9d115a,devops engineer,"postgresql, javascript, docker, react, negosiasi, redis, komunikasi, node.js",senior level,8,devops / cloud engineer,teknis wajib menguasai postgresql javascript docker react negosiasi redis komunikasi serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
f4afddf5-9733-4360-9a21-c4e723a84180,backend developer,"react, typescript, negosiasi, vue.js, leadership",senior level,5,backend developer,teknis wajib menguasai react typescript negosiasi vuejs serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
8877a664-9eab-4b97-a219-cd8b6af85841,data scientist,"jira, statistika, scikit-learn, data visualization, powerbi, tensorflow",entry level,6,researcher,teknis wajib menguasai jira statistika scikitlearn data visualization powerbi serta tensorflow memiliki kemampuan problem solving yang baik sangat diutamakan,
33c965bf-aba0-48f3-8e3a-5c10da69712c,full stack developer,"nuxt.js, project management, python, redis, node.js, mongodb",,6,fullstack developer,teknis wajib menguasai nuxtjs project management python redis nodejs serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
a814698b-ad83-4471-860b-0e3149a34a14,backend developer,"jira, docker, react, git, negosiasi, vue.js",senior level,6,backend developer,teknis wajib menguasai jira docker react git negosiasi serta vuejs memiliki kemampuan problem solving yang baik sangat diutamakan,
dd279269-4a43-454c-9437-f441291cdc5f,data analyst,"leadership, r, komunikasi, pandas, tableau",,5,data analyst,teknis wajib menguasai leadership r komunikasi pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
83cbb3cc-22f4-4199-ac26-03ff15ae16ba,product manager,"project management, jira, scrum, negosiasi, problem solving, strategic planning, komunikasi",,7,product manager,teknis wajib menguasai project management jira scrum negosiasi problem solving strategic planning serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
ad18fd8e-41c4-42ad-aa99-1e79e9011499,full stack developer,"javascript, typescript, leadership, strategic planning, node.js",senior level,5,fullstack developer,teknis wajib menguasai javascript typescript leadership strategic planning serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
202dad34-d8dd-4975-af50-29f72e4a069c,backend developer,"scrum, postgresql, redis, vue.js",,4,backend developer,teknis wajib menguasai scrum postgresql redis serta vuejs memiliki kemampuan problem solving yang baik sangat diutamakan,
77ed3f2b-6253-4a4f-bee3-a3f9be86c4b5,data scientist,"jira, komunikasi, scikit-learn, python, tensorflow, sql",,6,researcher,teknis wajib menguasai jira komunikasi scikitlearn python tensorflow serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
d5067a95-437f-48d3-a368-52ea1b7813c8,it recruiter,"jira, scrum, leadership, strategic planning, agile, komunikasi",,6,hr / recruiter,teknis wajib menguasai jira scrum leadership strategic planning agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
566fa397-8978-48ca-8cd6-3e7fd7e7490d,data scientist,"python, strategic planning, r, tensorflow, komunikasi, pandas",senior level,6,researcher,teknis wajib menguasai python strategic planning r tensorflow komunikasi serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
24afdb06-f039-4b71-b3a9-d234665ecc95,product manager,"jira, scrum, negosiasi, problem solving, strategic planning, leadership",,6,product manager,teknis wajib menguasai jira scrum negosiasi problem solving strategic planning serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
b70652f2-3c1d-4075-982b-86c84853e06a,backend developer,"docker, react, agile, mongodb, node.js",,5,backend developer,teknis wajib menguasai docker react agile mongodb serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
3660563c-6a47-4a36-a0c1-ac1c36ffbe8c,data scientist,"machine learning, python, strategic planning, agile, r, tensorflow, tableau",,7,researcher,teknis wajib menguasai machine learning python strategic planning agile r tensorflow serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
58595b1a-7988-41a5-8b26-7c5c7a42df6a,data analyst,"project management, statistika, powerbi, scrum, tensorflow",,5,data analyst,teknis wajib menguasai project management statistika powerbi scrum serta tensorflow memiliki kemampuan problem solving yang baik sangat diutamakan,
